Success (312):
datatype 2786 {urn:com:appian:types:CTMS}CTMS_SiteBudgetSplitView "{urn:com:appian:types:CTMS}CTMS_SiteBudgetSplitView"
content 17719 _a-0000dd3a-dada-8000-daab-640000640000_11381 "CTMS_CLINICAL_FINANCE_GROUP_EMAIL"
content 17679 _a-0000dd3a-dada-8000-daab-640000640000_11414 "CTMS_getSiteBudgetByBudgetId"
content 17678 _a-0000dd3a-dada-8000-daab-640000640000_11417 "CTMS_SITE_BUDGET_SPLIT_DS"
content 17681 _a-0000dd3a-dada-8000-daab-640000640000_11421 "CTMS_SiteBudget_Section"
content 17680 _a-0000dd3a-dada-8000-daab-640000640000_11447 "CTMS_SiteBudgetSplit_Section"
content 17673 _a-0000dd3a-dada-8000-daab-640000640000_11574 "CTMS_ClaimDetails_Section"
content 43739 _a-0000dd3a-dada-8000-daab-640000640000_11587 "CTMS_SitePaymentReport_Interface"
content 17685 _a-0000dd3a-dada-8000-daab-640000640000_13596 "CTMS_SiteActivityDetail_Section"
content 17672 _a-0000dd4f-0404-8000-daab-640000640000_16503 "CTMS_SiteHeader_Section"
content 17671 _a-0000dd4f-0404-8000-daab-640000640000_16505 "CTMS_SITE_DS"
content 17675 _a-0000dd4f-0404-8000-daab-640000640000_16518 "CTMS_PaymentActivityDetail_Section"
content 17686 _a-0000dd4f-0404-8000-daab-640000640000_16525 "CTMS_SITE_PAYMENT_ACTIVITIES_DS"
content 17687 _a-0000dd4f-0404-8000-daab-640000640000_16530 "CTMS_SiteActivitiesGrid_Section"
content 17689 _a-0000dd4f-0404-8000-daab-640000640000_16532 "CTMS_SiteActivitiesDashboard"
content 17690 _a-0000dd4f-0404-8000-daab-640000640000_16579 "CTMS_Status_FacetOption"
content 17631 _a-0000dd4f-0404-8000-daab-640000640000_16583 "CTMS_GROUP_PRINCIPALINVESTIGATORS"
content 17630 _a-0000dd4f-0404-8000-daab-640000640000_16593 "CTMS_ACCESS_CLINICAL_FINANCE"
content 17691 _a-0000dd4f-0404-8000-daab-640000640000_16600 "CTMS_SITEACCESSVIEW_DS"
content 17692 ae7fc2b7-0da2-43af-aa2b-f678bf8bcbc1 "CTMS_Status_UserFilter"
content 17694 _a-0000dd4f-0404-8000-daab-640000640000_16712 "CTMS_Region_UserFilter"
content 17693 _a-0000dd4f-0404-8000-daab-640000640000_16715 "CTMS_Region_FacetOption"
content 17696 _a-0000dd4f-0404-8000-daab-640000640000_16720 "CTMS_Protocol_UserFilter"
content 17695 _a-0000dd4f-0404-8000-daab-640000640000_16722 "CTMS_Protocol_FacetOption"
content 17753 _a-0000dd4f-0404-8000-daab-640000640000_16805 "CTMS_PAYMENTREPORTVIEW_DS"
content 17626 99df99be-cd03-43fd-ac41-253a6a2d40e8 "CTMS_Url_ReplaceSpaceWithCharacter"
content 17611 _a-0000dcfa-ab37-8000-daab-640000640000_7292 "CTMS_USERS_RECORDTYPE"
content 38677 _a-0000dd1f-71b0-8000-daab-640000640000_7305 "CTMS_EDITINVESTIGATORADDRESS_PMID"
content 17370 _a-0000dd25-2c63-8000-daab-640000640000_10013 "PIPO"
content 17755 _a-0000dd25-2c63-8000-daab-640000640000_10028 "Site Management_favicon"
content 17725 _a-0000dd25-2c63-8000-daab-640000640000_10030 "CTMS_LISTSOFSTATES"
content 17726 _a-0000dd25-2c63-8000-daab-640000640000_10033 "CTMS_STATE_ABRIVATIONS"
content 17756 _a-0000dd25-2c63-8000-daab-640000640000_10019 "JohnsHopkinsHospital"
content 17632 30601f19-d155-4551-abfe-f83286eae862 "CTMS_HasSitePermission"
content 17622 _a-0000dd4f-0404-8000-daab-640000640000_16755 "DefaultIcon"
content 17623 _a-0000dd4f-0404-8000-daab-640000640000_16757 "CTMS_DEFAULT_ICON"
content 17625 d8fd0da7-b3d9-4831-999a-9530d4f8f370 "CTMS_AddString"
content 17349 _a-0000dcfa-ab37-8000-daab-640000640000_6917 "User_images"
content 17600 _a-0000dcfa-ab37-8000-daab-640000640000_7196 "default"
content 17708 _a-0000ddcb-815e-8000-daab-640000640000_18378 "CTMS_CHOICELABELS_APPROVAL"
content 17657 _a-0000ddcb-815e-8000-daab-640000640000_18391 "CTMS_BUTTONVALUE_CANCEL"
content 17655 _a-0000ddcb-815e-8000-daab-640000640000_18394 "CTMS_BUTTONVALUE_SUBMIT"
content 17253 _a-0000ddcb-815e-8000-daab-640000640000_18400 "CTMS Reports"
content 17651 _a-0000ddcb-815e-8000-daab-640000640000_18401 "CTMS_AllTasksForEmailLink_Report"
content 17707 _a-0000ddcb-815e-8000-daab-640000640000_18351 "CTMS_CHOICEVALUES_APPROVAL"
content 17712 _a-0000ddcb-815e-8000-daab-640000640000_18356 "CTMS_BUTTONVALUE_CLOSE"
content 17709 _a-0000ddcb-815e-8000-daab-640000640000_18358 "CTMS_FORMACTION_UPDATE"
content 17699 _a-0000ddcb-815e-8000-daab-640000640000_18373 "CTMS_FORMACTION_APPROVE"
content 17700 _a-0000ddcb-815e-8000-daab-640000640000_18375 "CTMS_PLACEHOLDERLABEL_STANDARD"
content 17701 _a-0000ddcb-815e-8000-daab-640000640000_18377 "CTMS_FORMACTION_VIEW"
content 17711 _a-0000ddcb-815e-8000-daab-640000640000_18383 "CTMS_BUTTONVALUE_CLEAR"
content 32564 _a-0000ddcb-815e-8000-daab-640000640000_18385 "CTMS_FORMACTION_CREATE"
content 17702 _a-0000ddcb-815e-8000-daab-640000640000_18388 "CTMS_LABELPOSITION_STANDARD"
content 17652 _a-0000ddcb-815e-8000-daab-640000640000_18402 "CTMS_ALLTASKSFOREMAILLINK"
content 17621 _a-0000ddcb-815e-8000-daab-640000640000_18403 "CTMS_CheckForNull"
content 17706 _a-0000ddcb-815e-8000-daab-640000640000_18404 "CTMS_UserFirstLastName"
content 17654 _a-0000ddcb-815e-8000-daab-640000640000_18405 "CTMS_TaskLinkFromProcessId"
content 17653 _a-0000ddcb-815e-8000-daab-640000640000_18406 "CTMS_TaskIdFromProcessId"
content 17717 _a-0000ddcb-815e-8000-daab-640000640000_18407 "CTMS_ReturnGroupOrUserEmailSingle"
content 36633 _a-0000ddcb-815e-8000-daab-640000640000_18410 "CTMS_HOST_DOMAIN"
content 17757 _a-0000ddcb-815e-8000-daab-640000640000_18423 "CTMS_EMAILREGEX"
content 17758 _a-0000ddcb-815e-8000-daab-640000640000_18424 "CTMS_ICONS"
content 17656 _a-0000ddcb-815e-8000-daab-640000640000_18425 "CTMS_UPLOADED_DOCUMENTS"
content 17601 _a-0000ddcb-815e-8000-daab-640000640000_18428 "CTMS_USER_DEFAULT_ICON"
content 17759 _a-0000ddcb-815e-8000-daab-640000640000_18435 "CTMS_getMissingDocuments"
content 17605 _a-0000ddcb-815e-8000-daab-640000640000_18438 "CTMS_getLicenseByContactIDAndLicenseID"
content 17760 _a-0000ddcb-815e-8000-daab-640000640000_18443 "CTMS_getSiteDocumentBySiteIDAndExpireDate"
content 17641 _a-0000ddcb-815e-8000-daab-640000640000_18450 "CTMS_getExpiredDocuments"
content 17643 _a-0000ddcb-815e-8000-daab-640000640000_18455 "CTMS_getSiteDocumentBySiteID"
content 17660 _a-0000ddcb-815e-8000-daab-640000640000_18459 "CTMS_getWillExpireDocuments"
content 17642 _a-0000ddcb-815e-8000-daab-640000640000_18464 "CTMS_getExpiredAfterDocuments"
content 17636 _a-0000ddcc-a4d5-8000-daab-640000640000_18469 "CTMS_getIPAddressByTypeAndContactID"
content 17635 _a-0000ddcc-a4d5-8000-daab-640000640000_18473 "CTMS_getInvestigatorBySiteId"
content 38563 _a-0000ddcc-a4d5-8000-daab-640000640000_18479 "CTMS_getSiteByID"
content 17590 _a-0000ddcc-a4d5-8000-daab-640000640000_18484 "CTMS_getLisensesByContactID"
content 17688 _a-0000ddcc-a4d5-8000-daab-640000640000_18487 "CTMS_getSitePaymentActivityById"
content 17674 _a-0000ddcc-a4d5-8000-daab-640000640000_18492 "CTMS_getSitePaymentDetailsById"
content 17627 _a-0000ddcc-a4d5-8000-daab-640000640000_18494 "CTMS_getInvestigatorAddressBySiteId"
content 17593 _a-0000ddcc-a4d5-8000-daab-640000640000_18500 "CTMS_getUserByID"
content 17596 _a-0000ddcc-a4d5-8000-daab-640000640000_18526 "CTMS_GROUP_ADMINS"
content 17647 _a-0000ddcc-a4d5-8000-daab-640000640000_18528 "CTMS_SENDEMAILWAIT_TIMER"
content 17716 _a-0000ddcb-815e-8000-daab-640000640000_18343 "CTMS_DISPLAYLABELS_APPROVAL"
content 17715 _a-0000ddcb-815e-8000-daab-640000640000_18344 "CTMS_TASKTIMEOUT_DEFAULT"
content 17713 _a-0000ddcb-815e-8000-daab-640000640000_18345 "CTMS_FORMACTION_ADD"
content 36822 _a-0000def6-d094-8000-9ba2-011c48011c48_37302 "Image-not-found"
content 36830 _a-0000ddec-5998-8000-daab-640000640000_18541 "CTMS_DEFAULT_USER_ICON"
content 17761 _a-0000ddf1-7abf-8000-daab-640000640000_21220 "CTMS_testGetInvestigatorAddressByID"
content 17724 _a-0000ddf1-7abf-8000-daab-640000640000_21221 "CTMS_AddressView"
content 17762 _a-0000ddf1-7abf-8000-daab-640000640000_21225 "CTMS_ReturnPercentageFromList"
content 17595 _a-0000ddf1-7abf-8000-daab-640000640000_21230 "CTMS_site_getSiteByInvestigator"
content 17763 _a-0000ddf1-7abf-8000-daab-640000640000_21232 "CTMS_test_getSiteByInvestigator"
content 17764 _a-0000ddf1-7abf-8000-daab-640000640000_21247 "CTMS_site_getSiteAddressesByInvestigator"
content 17765 _a-0000ddf1-7abf-8000-daab-640000640000_21272 "CTMS_test_getSiteAddressesByInvestigator"
content 17723 _a-0000ddf1-7abf-8000-daab-640000640000_21366 "CTMS_getInvestigatorAddressByID"
content 17766 _a-0000ddf1-7abf-8000-daab-640000640000_21384 "CTMS_test_SitePaymentDetailView"
content 17415 _a-0000ddf1-7abf-8000-daab-640000640000_21500 "CTMS Profiles"
content 17602 _a-0000ddf1-7abf-8000-daab-640000640000_21524 "CTMS_PROFILE_PICTURES"
content 17731 _a-0000ddf1-7abf-8000-daab-640000640000_21589 "CTMS_Site_EnrollmentChart"
content 17767 _a-0000ddf1-7abf-8000-daab-640000640000_21595 "CTMS_APPROVAL_MILESTONES"
content 17768 _a-0000ddf1-7abf-8000-daab-640000640000_21606 "CTMS_UpdateMyRecordProcessReport"
content 17771 _a-0000ddf1-7abf-8000-daab-640000640000_21608 "CTMS_getProcessIdFromUser"
content 17769 _a-0000ddf1-7abf-8000-daab-640000640000_21611 "CTMS_UPDATE_MY_RECORD_PROCESS_MODEL"
content 17770 _a-0000ddf1-7abf-8000-daab-640000640000_21612 "CTMS_UPDATE_MY_RECORD_PROCESS_REPORT"
content 17597 _a-0000ddf1-7abf-8000-daab-640000640000_21701 "CTMS_MILESTONESTEPS_APPROVAL"
content 17588 _a-0000ddf1-7abf-8000-daab-640000640000_21702 "CTMS_MILESTONELABELS_APPROVAL"
content 17594 _a-0000ddf1-7abf-8000-daab-640000640000_21704 "CTMS_Users_getUsersBySiteID"
content 17608 _a-0000ddf1-7abf-8000-daab-640000640000_21744 "CTMS_User_getProcessStepByUserNameAndProcess"
content 17585 _a-0000ddf1-7abf-8000-daab-640000640000_21749 "CTMS_MILESTONE_PROCESSES"
content 17610 _a-0000ddf1-7abf-8000-daab-640000640000_21804 "CTMS_CURRENT_REQUEST_STEP_DS"
content 17772 _a-0000ddf1-7abf-8000-daab-640000640000_21805 "CTMS_test_CTMS_getAllProtocolSites"
content 17586 _a-0000dcfa-ab37-8000-daab-640000640000_6918 "image"
content 17599 _a-0000dcd5-e7b4-8000-daab-640000640000_6357 "CTMS_APPROVERS"
content 35941 _a-0000def6-d094-8000-9ba2-011c48011c48_36359 "TEST_userPermissions"
content 35953 _a-0000def6-d094-8000-9ba2-011c48011c48_36388 "CTMS_getDocumentDetailsByDocumentIdentifier"
content 36064 _a-0000def6-d094-8000-9ba2-011c48011c48_36519 "HoustonCentral"
content 36066 _a-0000def6-d094-8000-9ba2-011c48011c48_36522 "StLukesHospital"
content 36314 _a-0000def6-d094-8000-9ba2-011c48011c48_36780 "CTMS_EMAIL_UPDATE_CONTACT"
content 36375 _a-0000def6-d094-8000-9ba2-011c48011c48_36845 "CTMS_Milestones"
content 36376 _a-0000def6-d094-8000-9ba2-011c48011c48_36846 "CTMS_SAMPLE_INTERFACE"
content 36379 _a-0000def6-d094-8000-9ba2-011c48011c48_36848 "CTMS_getAllPrincipalInvestigators"
content 39025 _a-0000def6-d094-8000-9ba2-011c48011c48_37089 "CTMS_Debug"
content 36637 _a-0000def6-d094-8000-9ba2-011c48011c48_37090 "CTMS_getInvestigatorByIdentifier"
content 36613 _a-0000def6-d094-8000-9ba2-011c48011c48_37092 "CTMS_getUsers"
content 36617 _a-0000def6-d094-8000-9ba2-011c48011c48_37096 "CTMS_getSiteDocuments"
content 36631 _a-0000def6-d094-8000-9ba2-011c48011c48_37098 "CTMS_SITEDOCUMENT_ENTITY"
content 38837 _a-0000def6-d094-8000-9ba2-011c48011c48_37105 "CTMS_getDocumentsWithinDaysOfExpiration"
content 36632 _a-0000def6-d094-8000-9ba2-011c48011c48_37112 "CTMS_USER_ENTITY"
content 36643 _a-0000def6-d094-8000-9ba2-011c48011c48_37122 "CTMS_getUserByIdentifier"
content 39207 _a-0000def6-d094-8000-9ba2-011c48011c48_37124 "CTMS_getEmailByIdentifier"
content 36650 _a-0000def6-d094-8000-9ba2-011c48011c48_37130 "CTMS Decisions"
content 38947 bc61ffa9-e060-477a-8783-7c6cec2ec915 "CTMS_determineDocumentEmailNotification"
content 36658 _a-0000def6-d094-8000-9ba2-011c48011c48_37137 "CTMS_filterNulls"
content 36668 _a-0000def6-d094-8000-9ba2-011c48011c48_37148 "CTMS_admins"
content 36678 ac73982e-f701-4b17-86f6-2d9a117c0ca7 "CTMS_demo"
content 36823 _a-0000def6-d094-8000-9ba2-011c48011c48_37303 "CTMS_USER_DEFAULT_IMAGE"
content 36839 _a-0000def6-d094-8000-9ba2-011c48011c48_37319 "CTMS_getUserImageByUserName"
content 36855 _a-0000def6-d094-8000-9ba2-011c48011c48_37335 "CTMS_TestMilestone"
content 38684 _a-0000def6-d094-8000-9ba2-011c48011c48_39065 "CTMS_Dummy"
